OBJECTID,Dato_OG,Date_text,Date,Time,Time_24,TimeCategory,Year,Kommune,Stedfesting,Art,Kjonn,Alder,arsak,Utfall,Fallvilt_ID,UTM33_ost,UTM33_nord,NEAR_FID,NEAR_DIST,Naermest fartssone,
4969,11/30/2016 7:18,November-16,11/30/2016,7:18:00,7,AM,2016,3034 Nes,"Eidsvollvegen, Rud",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1105670,297172,6686008,63,1.250383918,80,
1905,1/25/2021 7:19,January-21,1/25/2021,7:19:29,7,AM,2021,3030 Lillestrom,Fetsund ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1205973,287428.1173,6649026.026,61,2.505548735,70,
4429,9/21/2017 7:20,September-17,9/21/2017,7:20:00,7,AM,2017,3014 Indre ostfold,Rakkestadveien,Radyr,Hunn,Ukjent,Pakjort av motorkjoretoy,Dodt pa stedet,1131249,286747,6609760,177,0.768506622,60,
1188,11/16/2021 7:20,November-21,11/16/2021,7:20:00,7,AM,2021,3026 Aurskog-Holand,Skogen ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1225980,300379.8335,6629426.201,81,1.805964834,80,
1840,2/19/2021 7:20,February-21,2/19/2021,7:20:00,7,AM,2021,3030 Lillestrom,Borgenveien ,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1209273,293477.7709,6659560.041,44,3.491595677,80,
2670,1/2/2020 7:20,January-20,1/2/2020,7:20:00,7,AM,2020,3014 Indre ostfold,Elvestad ,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1174925,271282.8485,6615963.395,121,4.715679683,80,
3799,7/15/2018 7:20,July-18,7/15/2018,7:20:00,7,AM,2018,3030 Lillestrom,Mork,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1157972,296061,6651281,4,49.09935894,80,
4761,3/17/2017 7:20,March-17,3/17/2017,7:20:00,7,AM,2017,3019 Vestby,stubberud,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1096389,257354,6612202,159,2.981980078,80,
5032,11/11/2016 7:20,November-16,11/11/2016,7:20:00,7,AM,2016,3034 Nes,"Fenstad, Eidsvollvegen - Svensrudvegen",Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1105672,296828,6687042,63,0.152570612,80,
6227,12/9/2014 7:20,December-14,12/9/2014,7:20:00,7,AM,2014,3004 Fredrikstad,Enga Gard,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1048817,267583,6566369,136,4.396851604,80,
2348,7/29/2020 7:20,July-20,7/29/2020,7:20:07,7,AM,2020,3025 Asker,Sundbyveien/Lyngveien,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1192510,246436.5344,6634551.305,251,5.511020799,60,
2161,10/15/2020 7:20,October-20,10/15/2020,7:20:54,7,AM,2020,3021 as,Vennersgard,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1197692,258330.2252,6621122.995,42,2.655806618,70,
1247,11/1/2021 7:22,November-21,11/1/2021,7:22:00,7,AM,2021,3025 Asker,Klokkarstua,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1224067,244680.6482,6617147.412,195,2.487510253,80,
1720,5/8/2021 7:22,May-21,5/8/2021,7:22:41,7,AM,2021,3014 Indre ostfold,Askim,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1214600,283418.8524,6610153.61,152,8.331402366,80,
1122,12/3/2021 7:24,December-21,12/3/2021,7:24:00,7,AM,2021,3024 Baerum,Tanum ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ukjent utfall,1226908,246796.2576,6647145.433,61,5.534008065,40,
3477,12/6/2018 7:24,December-18,12/6/2018,7:24:00,7,AM,2018,3021 as,drobaksveien,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1143915,259317,6621237,42,0.983650132,70,
2782,11/14/2019 7:24,November-19,11/14/2019,7:24:22,7,AM,2019,3030 Lillestrom,Sandbakkholtet,Radyr,Ukjent,Ungdyr,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1170736,297913.1927,6653373.87,23,30.51998968,60,
1719,5/8/2021 7:24,May-21,5/8/2021,7:24:55,7,AM,2021,3014 Indre ostfold,Askim,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1214601,283431.1347,6610156.472,152,3.847440886,80,
337,11/9/2022 7:25,November-22,11/9/2022,7:25:00,7,AM,2022,3002 Moss,tankanlegg,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1248995,253500.5337,6585791.559,129,8.707034593,50,
4146,1/15/2018 7:25,January-18,1/15/2018,7:25:00,7,AM,2018,3003 Sarpsborg,Rv. 109 St. Halvarsplass,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1115934,277886,6577016,137,0.513062914,50,
2625,1/22/2020 7:25,January-20,1/22/2020,7:25:00,7,AM,2020,3014 Indre ostfold,Elvestadveien ,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1181999,268930.0429,6613987.886,121,11.1583804,80,
3136,5/20/2019 7:25,May-19,5/20/2019,7:25:00,7,AM,2019,3021 as,Kongeveien ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1158965,262242,6624147,90,13.05366244,80,
3358,1/25/2019 7:25,January-19,1/25/2019,7:25:00,7,AM,2019,3022 Frogn,Fagerstrandveien ved Digerud,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1149998,253168,6628696,15,0.091925396,80,
3616,10/16/2018 7:25,October-18,10/16/2018,7:25:00,7,AM,2018,3014 Indre ostfold,huul,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1139668,268694,6613811,121,10.87096916,80,
1236,11/5/2021 7:27,November-21,11/5/2021,7:27:00,7,AM,2021,3003 Sarpsborg,FV 118 sandbakken,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1224493,282782.1641,6573011.173,24,2.434615178,70,
5837,9/1/2015 7:27,September-15,9/1/2015,7:27:00,7,AM,2015,3025 Asker,Sagenedammen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1061923,246450,6610237,191,10.29694466,80,
5867,8/11/2015 7:27,August-15,8/11/2015,7:27:00,7,AM,2015,3004 Fredrikstad,Fuglevik,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1060522,267824,6568202,136,8.180614771,80,
2145,10/19/2020 7:27,October-20,10/19/2020,7:27:58,7,AM,2020,3004 Fredrikstad,Borge,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1197718,265383.8119,6574918.215,143,9.979523911,60,
2798,11/8/2019 7:28,November-19,11/8/2019,7:28:00,7,AM,2019,3026 Aurskog-Holand,Aursmoen ,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1170280,301693.2706,6649304.669,41,12.62087137,80,
2888,10/14/2019 7:29,October-19,10/14/2019,7:29:13,7,AM,2019,3030 Lillestrom,skugstad,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1168712,294931.6679,6655965.651,55,7.516179329,80,
533,8/25/2022 7:30,August-22,8/25/2022,7:30:00,7,AM,2022,3014 Indre ostfold,stegen,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1244161,283255.5137,6608581.086,196,5.274370489,50,
695,6/15/2022 7:30,June-22,6/15/2022,7:30:00,7,AM,2022,3004 Fredrikstad,Rolvsoyveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1240865,273253.4016,6576777.259,188,45.38204513,50,
945,2/1/2022 7:30,February-22,2/1/2022,7:30:00,7,AM,2022,3020 Nordre Follo,Langhus,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1239141,265969.4341,6630626.629,158,7.544381999,50,
1214,11/10/2021 7:30,November-21,11/10/2021,7:30:00,7,AM,2021,3019 Vestby,son,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1225004,256559.9354,6605879.53,239,12.2917259,50,
1221,11/8/2021 7:30,November-21,11/8/2021,7:30:00,7,AM,2021,3003 Sarpsborg,Gralumveien 86,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1224714,274656.3032,6577588.612,135,2.584858977,50,
4706,4/19/2017 7:30,April-17,4/19/2017,7:30:00,7,AM,2017,3003 Sarpsborg,Rv. 114 Gralumveien 51,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1096711,274488,6577298,135,0.428117464,50,
5078,10/22/2016 7:30,October-16,10/22/2016,7:30:00,7,AM,2016,3020 Nordre Follo,Langhusveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1085374,265914,6630721,158,3.843992311,50,
5155,9/26/2016 7:30,September-16,9/26/2016,7:30:00,7,AM,2016,3004 Fredrikstad,Glombo,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1082968,266657,6569902,103,5.435590995,50,
5167,9/21/2016 7:30,September-16,9/21/2016,7:30:00,7,AM,2016,3020 Nordre Follo,Siggerudveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1085425,270471,6633863,98,17.50457083,50,
6382,10/6/2014 7:30,October-14,10/6/2014,7:30:00,7,AM,2014,3025 Asker,Rudstadveien,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1046525,245709,6635650,243,4.038126934,50,
161,1/16/2023 7:30,January-23,1/16/2023,7:30:00,7,AM,2023,3015 Skiptvet,Svae,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1254450,280838.0443,6606764.338,139,1.21390517,60,
555,8/17/2022 7:30,August-22,8/17/2022,7:30:00,7,AM,2022,3018 Valer,Torsheimkrysset,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1243790,264494.3803,6602732.335,182,4.843005196,60,
798,5/2/2022 7:30,May-22,5/2/2022,7:30:00,7,AM,2022,3014 Indre ostfold,Ringvoll,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1238331,265020.7846,6609302.885,186,0.624117798,60,
1601,6/10/2021 7:30,June-21,6/10/2021,7:30:00,7,AM,2021,3030 Lillestrom,tofsrud,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1216446,287092.0002,6650536.423,107,1.341536614,60,
1924,1/18/2021 7:30,January-21,1/18/2021,7:30:00,7,AM,2021,3030 Lillestrom,foss sletta ,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1205515,293851.848,6656840.909,82,7.186882035,60,
2187,10/8/2020 7:30,October-20,10/8/2020,7:30:00,7,AM,2020,3023 Nesodden,Roerveien 108,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1197435,257974.6355,6639523.242,15,0.848012474,60,
2749,11/25/2019 7:30,November-19,11/25/2019,7:30:00,7,AM,2019,3001 Halden,Ingedal,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1171523,285183.3451,6563266.057,166,4.235943072,60,
3148,5/15/2019 7:30,May-19,5/15/2019,7:30:00,7,AM,2019,3027 Raelingen,Ullerasen,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1158590,281463,6641690,298,0.171944412,60,
3339,2/1/2019 7:30,February-19,2/1/2019,7:30:00,7,AM,2019,3023 Nesodden,Skoklefald,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1149969,257577,6641947,16,1.166293555,60,
3370,1/22/2019 7:30,January-19,1/22/2019,7:30:00,7,AM,2019,3019 Vestby,kinne,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1149211,256605,6608271,111,9.065978872,60,
3623,10/15/2018 7:30,October-18,10/15/2018,7:30:00,7,AM,2018,3022 Frogn,Glennekrysset,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1139608,258458,6632128,207,5.211507489,60,
3890,5/28/2018 7:30,May-18,5/28/2018,7:30:00,7,AM,2018,3001 Halden,Bjornstadbrygga,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1158054,297290,6559523,180,2.433722132,60,
4057,3/1/2018 7:30,March-18,3/1/2018,7:30:00,7,AM,2018,3014 Indre ostfold,Lekum molle,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1123210,287830,6604295,178,0.058487798,60,
4247,11/30/2017 7:30,November-17,11/30/2017,7:30:00,7,AM,2017,3002 Moss,Vang,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1123164,254995,6590189,272,1.775585624,60,
4722,4/10/2017 7:30,April-17,4/10/2017,7:30:00,7,AM,2017,3033 Ullensaker,Mogreina,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1106112,287536,6681978,5,4.781539454,60,
4807,2/14/2017 7:30,February-17,2/14/2017,7:30:00,7,AM,2017,3004 Fredrikstad,Veumveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1095734,267913,6574410,122,8.203253493,60,
4968,11/30/2016 7:30,November-16,11/30/2016,7:30:00,7,AM,2016,3030 Lillestrom,Naer grense til Sorum,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1098408,288702,6653565,12,3.804945271,60,
5266,7/27/2016 7:30,July-16,7/27/2016,7:30:00,7,AM,2016,3001 Halden,Rishaugen,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1085387,294980,6557427,181,3.027652968,60,
5744,10/20/2015 7:30,October-15,10/20/2015,7:30:00,7,AM,2015,3002 Moss,Vang,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1064318,254998,6590211,272,0.418656246,60,
5758,10/15/2015 7:30,October-15,10/15/2015,7:30:00,7,AM,2015,3036 Nannestad,Nannestad Kirke,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1070640,278666,6681906,65,6.426142691,60,
227,12/14/2022 7:30,December-22,12/14/2022,7:30:00,7,AM,2022,3014 Indre ostfold,vammaveien,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1251578,283266.03,6606471.5,26,2.913662203,70,
1319,10/13/2021 7:30,October-21,10/13/2021,7:30:00,7,AM,2021,3004 Fredrikstad,Vikaneveien 130,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1222531,262753.5875,6568123.834,23,0.195139623,70,
1332,10/10/2021 7:30,October-21,10/10/2021,7:30:00,7,AM,2021,3025 Asker,Saetrebakken,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1222274,247616.1873,6622449.203,70,0.469702164,70,
2210,9/28/2020 7:30,September-20,9/28/2020,7:30:00,7,AM,2020,3022 Frogn,Nesodveien v/ Bonn gard,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1196307,259051.0277,6627589.679,8,8.607618599,70,
2632,1/19/2020 7:30,January-20,1/19/2020,7:30:00,7,AM,2020,3011 Hvaler,Dypedalasen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1177119,266424.4617,6557966.587,63,2.607158821,70,
4221,12/14/2017 7:30,December-17,12/14/2017,7:30:00,7,AM,2017,3002 Moss,Gipsund,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1123167,258100,6591032,34,0.909378496,70,
4949,12/9/2016 7:30,December-16,12/9/2016,7:30:00,7,AM,2016,3014 Indre ostfold,Revhaug,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1088381,297536,6607156,31,0.156909537,70,
65,3/2/2023 7:30,March-23,3/2/2023,7:30:00,7,AM,2023,3026 Aurskog-Holand,Granberg,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1258843,299626.5122,6650051.114,227,0.691670293,80,
216,12/17/2022 7:30,December-22,12/17/2022,7:30:00,7,AM,2022,3036 Nannestad,Nordmokorset,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1251813,284192.8517,6686470.897,58,2.568036932,80,
329,11/10/2022 7:30,November-22,11/10/2022,7:30:00,7,AM,2022,3003 Sarpsborg,FV 118 ved Ingedal Kirke,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1249267,283658.1027,6566071.975,125,4.069459818,80,
363,11/1/2022 7:30,November-22,11/1/2022,7:30:00,7,AM,2022,3025 Asker,Sagenedalen,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1248591,245755.078,6610018.626,203,3.606868688,80,
366,10/31/2022 7:30,October-22,10/31/2022,7:30:00,7,AM,2022,3022 Frogn,osloveien,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1248302,259284.4378,6624097.389,46,4.265106619,80,
564,8/13/2022 7:30,August-22,8/13/2022,7:30:00,7,AM,2022,3030 Lillestrom,gan,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1243671,291609.3224,6642888.563,20,0.092410424,80,
1088,12/11/2021 7:30,December-21,12/11/2021,7:30:00,7,AM,2021,3014 Indre ostfold,Heliveien,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1228023,279779.9336,6608174.649,204,15.98201555,80,
1405,9/8/2021 7:30,September-21,9/8/2021,7:30:00,7,AM,2021,3019 Vestby,son,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1221227,256290.6588,6605324.112,236,4.263437245,80,
1420,8/25/2021 7:30,August-21,8/25/2021,7:30:00,7,AM,2021,3004 Fredrikstad,Seppoveien,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Observert – antatt uskadd,1219948,269392.1215,6581994.598,133,4.406900551,80,
1767,4/7/2021 7:30,April-21,4/7/2021,7:30:00,7,AM,2021,3025 Asker,graver,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1212452,244421.3412,6609919.444,191,4.16473696,80,
1980,12/30/2020 7:30,December-20,12/30/2020,7:30:00,7,AM,2020,3003 Sarpsborg,Ingedalsveien Nord for Dole,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Funnet dod etter ettersok,1204264,284862.2607,6564014.333,126,23.29553788,80,
2130,10/26/2020 7:30,October-20,10/26/2020,7:30:00,7,AM,2020,3022 Frogn,Tomtersletta,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1198277,256781.0677,6624523.083,40,4.876220952,80,
2304,8/16/2020 7:30,August-20,8/16/2020,7:30:00,7,AM,2020,3014 Indre ostfold,Sulerud,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1193381,287388.1999,6608995.526,148,14.12003242,80,
2425,6/12/2020 7:30,June-20,6/12/2020,7:30:00,7,AM,2020,3026 Aurskog-Holand,Toverud,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1190735,303833.9633,6647722.04,176,2.309089598,80,
2628,1/21/2020 7:30,January-20,1/21/2020,7:30:00,7,AM,2020,3026 Aurskog-Holand,Lundestad,Radyr,Hunn,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1176726,303127.2188,6637628.526,79,0.08013465,80,
2967,9/13/2019 7:30,September-19,9/13/2019,7:30:00,7,AM,2019,3014 Indre ostfold,fosshellinga,Radyr,Ukjent,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1170487,273323.4103,6616280.102,180,1.507934952,80,
3198,4/24/2019 7:30,April-19,4/24/2019,7:30:00,7,AM,2019,3025 Asker,Sundby,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1171240,246604.0918,6628787.947,196,1.045038586,80,
3200,4/23/2019 7:30,April-19,4/23/2019,7:30:00,7,AM,2019,3025 Asker,Grodalen,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1171242,243886.6422,6634691.607,156,22.23380081,80,
3287,3/4/2019 7:30,March-19,3/4/2019,7:30:00,7,AM,2019,3004 Fredrikstad,Fuglevik,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1152982,267860,6568259,136,0.951152641,80,
3288,3/4/2019 7:30,March-19,3/4/2019,7:30:00,7,AM,2019,3004 Fredrikstad,Fuglevik,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1152983,267860,6568259,136,0.951152641,80,
3294,2/27/2019 7:30,February-19,2/27/2019,7:30:00,7,AM,2019,3004 Fredrikstad,huseby  o,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1152786,261093,6576945,101,10.95856681,80,
3343,1/30/2019 7:30,January-19,1/30/2019,7:30:00,7,AM,2019,3004 Fredrikstad,smedbakken   o,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1149614,262259,6576335,101,2.573736753,80,
3357,1/25/2019 7:30,January-19,1/25/2019,7:30:00,7,AM,2019,3026 Aurskog-Holand,ostqyskolen,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1158828,300125,6629017,81,9.630270436,80,
3364,1/24/2019 7:30,January-19,1/24/2019,7:30:00,7,AM,2019,3036 Nannestad,Nordmokorset/ Vestre Hurdalsveg,Radyr,Hann,Ungdyr,Pakjort av motorkjoretoy,Dodt pa stedet,1152823,284151,6686914,58,3.315101087,80,
3381,1/19/2019 7:30,January-19,1/19/2019,7:30:00,7,AM,2019,3026 Aurskog-Holand,thun,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1147687,296788,6651146,42,2.3562581,80,
3556,11/7/2018 7:30,November-18,11/7/2018,7:30:00,7,AM,2018,3004 Fredrikstad,Evenrodveien,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1142152,268665,6578425,133,15.33038719,80,
3574,11/1/2018 7:30,November-18,11/1/2018,7:30:00,7,AM,2018,3026 Aurskog-Holand,Hemnes gard,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Observert – antatt uskadd,1160237,298884,6626851,81,8.160657334,80,
3586,10/26/2018 7:30,October-18,10/26/2018,7:30:00,7,AM,2018,3003 Sarpsborg,Rv. 118 Kalnessvingen,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Avlivet pa stedet,1141317,274182,6581680,106,4.942795678,80,
4330,11/2/2017 7:30,November-17,11/2/2017,7:30:00,7,AM,2017,3003 Sarpsborg,"Rv. 110 Oldtidsveien, Skjaerviken",Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1109406,276943,6570181,177,0.271511264,80,
4456,9/1/2017 7:30,September-17,9/1/2017,7:30:00,7,AM,2017,3011 Hvaler,ovre Skipstad,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1105594,267537,6553298,187,0.887744595,80,
4488,8/12/2017 7:30,August-17,8/12/2017,7:30:00,7,AM,2017,3004 Fredrikstad,smebakken  o,Radyr,Hunn,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1105900,261888,6576549,101,0.695009389,80,
4640,5/23/2017 7:30,May-17,5/23/2017,7:30:00,7,AM,2017,3037 Hurdal,Saeterbratan,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1120017,283629,6699938,71,4.791231946,80,
4717,4/11/2017 7:30,April-17,4/11/2017,7:30:00,7,AM,2017,3003 Sarpsborg,Fv. 590 Ulleroyveien,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1096292,279408,6569030,97,0.901772962,80,
4746,3/26/2017 7:30,March-17,3/26/2017,7:30:00,7,AM,2017,3020 Nordre Follo,Enebakkveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1096703,273410,6634348,47,2.347497502,80,
4797,2/21/2017 7:30,February-17,2/21/2017,7:30:00,7,AM,2017,3020 Nordre Follo,Kolleroysveien,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1101932,274277,6628737,45,1.696291109,80,
4833,2/9/2017 7:30,February-17,2/9/2017,7:30:00,7,AM,2017,3014 Indre ostfold,Tilje-Skjor,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Avlivet etter ettersok,1092531,289025,6599048,113,0.33335011,80,
4931,12/19/2016 7:30,December-16,12/19/2016,7:30:00,7,AM,2016,3022 Frogn,Fagerstrandvegen ved N. Hallangen gard,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1088867,254924,6627691,15,9.477323009,80,
4939,12/14/2016 7:30,December-16,12/14/2016,7:30:00,7,AM,2016,3019 Vestby,peppersta,Radyr,Hann,Kalv/arsunge,Pakjort av motorkjoretoy,Dodt pa stedet,1096483,258042,6613564,87,4.382485264,80,
4978,11/28/2016 7:30,November-16,11/28/2016,7:30:00,7,AM,2016,3014 Indre ostfold,Thy.gml.skole,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Avlivet pa stedet,1090094,289002,6599230,113,1.324340225,80,
5059,10/31/2016 7:30,October-16,10/31/2016,7:30:00,7,AM,2016,3003 Sarpsborg,Rv. 118 Slang,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1084829,284664,6564683,126,0.957856756,80,
5264,7/29/2016 7:30,July-16,7/29/2016,7:30:00,7,AM,2016,3004 Fredrikstad,Seppoveien,Radyr,Hann,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1084571,269161,6580635,133,5.951047275,80,
5497,3/8/2016 7:30,March-16,3/8/2016,7:30:00,7,AM,2016,3034 Nes,Esvall,Radyr,Ukjent,Ukjent,Pakjort av motorkjoretoy,Ettersok avsluttet - ikke funnet,1090079,301397,6677571,64,18.48381946,80,
5537,2/12/2016 7:30,February-16,2/12/2016,7:30:00,7,AM,2016,3026 Aurskog-Holand,Killingmo,Radyr,Hunn,Voksent dyr,Pakjort av motorkjoretoy,Dodt pa stedet,1072615,299600,6650071,227,0.211311548,80,
